ID,dokumen,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
11,finance,0.005117726552054174,-0.05368283739598312,0.05415099858370001,-0.03714610580655608,0.07013840685083185,0.005734426733944505,0.030706988243447957,0.025304165965646556,0.05084419629807595,-0.020718561577200596,0.0046916797951264055,0.04371945341193772,0.022819915474348074,0.05825154654078005,0.028283340049062067,0.04138678599457671,-5.088000947027806e-05,0.007017495029994958,-0.0388828777769184,-0.021405979039095854,0.00967031007840154,0.00599369538460344,-0.015164014205548209,-0.009464157322532002,-0.002668972940424865,-0.008448577348044523,0.007555108926884344,-0.016807595765994752,0.010493714558606012,0.012220931896619816,0.003896524978606308,-0.012658692142602465,-0.007526316093582957,0.0050032360695022576,0.016189591228295636,-0.04104793424395954,0.012232530598727512,0.01994582577515138,-0.007928416075585955,0.020476441109637075,-0.0002664264825179688,0.010056673835603831,0.010976587869918107,0.007445351043453385,-0.017960791394153956,0.003174408117192341,0.024160090504134785,0.007649886690097146,0.019341411852425376,0.011960341369099995,1
12,finance,0.18187911312110466,-0.056570468149208616,0.010969338070965926,0.0259176403593086,-0.0051971611689275105,-0.021198602766974675,-0.005453822394940482,-0.04071912604150821,-0.06050749744807385,0.02350480862333672,-0.02613543222427187,-0.012016224580603961,0.14661441006672843,-0.12020854399790137,-0.06621419202790924,0.12002138848413513,-0.11162489185499842,-0.13819818821316224,-0.05569132858977313,-0.06413961794142169,0.09233668938643179,0.02427839667801989,-0.0654774069502402,-0.05498409298149084,-0.02723217466163506,-0.060956616668258634,0.10061397730644991,0.07827766359907226,0.04979788578332006,-0.037651446556350214,0.08375427836819581,0.010659865294342688,0.14753556916047178,-0.08447158042632415,0.03839675323868317,-0.15009217793800003,-0.0024116357866299743,0.09283379113766163,-0.10352478995294258,-0.0849170089922104,0.14036053764581818,-0.16086455121218737,0.0973799377153096,-0.054804640530071114,0.0012797744956275887,-0.12045777423868195,0.05198725912416636,-0.032761277876677784,0.0464853581675751,0.1541977536311515,1
13,finance,0.1895447142121616,-0.029416796845205963,-0.03038401828099114,-0.014006092800447912,-0.05714730242631664,-0.11431349126559248,0.020259693300740216,-0.1197141422246875,-0.19991280935214406,-0.2068780384111852,-0.07346502373945833,-0.09624585473234981,0.22899535183035608,-0.2623184956577217,-0.048622722399162696,0.34926369630510373,-0.09390832914244888,-0.09514251739577222,-0.05919379028140339,-0.21115499160098058,0.21586749318597062,0.10013650577282679,-0.04577025991214802,-0.00919887595565277,0.04642895245988551,-0.028146086935189964,0.16660157907690362,0.11046615894186897,-0.06947671338753982,-0.08038207419348867,0.17924585082102598,-0.02744801693433269,0.09503337105077261,-0.037731052039047926,0.015075618230487734,0.057495183984572124,-0.056773628198075035,-0.02453293692916412,-0.02255054816177443,0.03790454652195269,0.05169138649118501,0.007554672428334515,-0.004199834098081582,0.06688746779013467,-0.045369602743010815,0.02580240228101112,-0.03802197680209291,0.04065158140181541,-0.014646744833890684,-0.05348670629671782,1
14,finance,-0.006794700400425193,-0.016160120635437914,0.08482314466063112,-0.09737137530188662,0.02844710825968302,0.07020779093895377,0.07851828790616612,0.03769373656343382,0.028237961210313158,-0.08793904388312554,-0.006876248764320644,0.2602386417269165,0.009199531712514497,0.018320791472074566,0.0579969298503137,0.09875738819018008,0.03968570306687088,-0.011733679623921337,0.03547325112508506,0.040650586755510136,-0.0674097359513496,-0.10800567368211839,0.22780091227823154,-0.25100179374086806,0.17264310675912956,0.03651347852568599,-0.10409992277848305,-0.09069355280156575,-0.10096034085322905,-0.17018590864453062,0.16508447014923613,0.11109296840055885,-0.09658840003532311,-0.052053737560105805,0.08911197769527558,0.022952492611919586,0.029386607606066952,0.023725759351573412,-0.09885033267300397,0.058060475882623704,0.0014206732213886048,-0.25450746985830636,-0.010618493078101842,-0.15209436116014835,-0.07097455988892382,0.028837046095576815,0.09204450933248881,0.04926399185399597,-0.03501087615926966,0.08217481157347234,1
15,finance,0.3561120979561017,-0.11966894800881119,0.054853927231161254,0.4765795550895692,0.07351901361754447,0.3715145989192784,0.1492831554996791,0.04034521482356254,-0.03553377907395371,-0.010287322380191154,-0.03199943565622739,-0.05485736258668776,-0.07385769498903608,0.10612307221505296,0.0435788801592715,-0.04379099093845203,0.054854558062452936,0.04725342615703383,0.017318760431739955,-0.00567829117743137,-0.024635056895893185,-0.006822098591788833,0.018702027345170333,-0.04140302782509656,0.01377903893890234,-0.045547950916636805,0.007138442652653588,-0.0020114710744702953,-0.07325889113665462,0.054693664148340926,0.05998415120177348,-0.08544861065985075,-0.03829042172468396,-0.051868498196666044,0.0028212881959155754,0.06262960682927647,-0.13803525061678243,0.05747789305193139,0.029843543552955175,0.0527429159544773,0.15149398584538457,0.03158487291819957,0.047644871975189296,-0.014963235171133486,0.1383065771422252,0.0453153118941572,0.030783079609510752,-0.010264658121295145,0.025257989233853015,0.02444779962901736,1
16,finance,0.4243951476903068,-0.19422594314302402,0.044956358500806655,0.48547693895639465,0.043555093111449915,0.14948832343141225,-0.000316680451855265,0.04706185909514369,0.08350437155125147,0.023188685463789483,-0.02456363254406988,0.00476086822145081,-0.09525888234053445,0.029179830556642698,0.0223337520548202,0.011582572715702318,0.056359924672535054,-0.018064056467930183,0.016865873698313303,0.02399819035033986,-0.014025152640969308,-0.024328589312589348,0.011264246145888009,-0.010448072798859665,0.017214283044023178,-0.0428188655378142,-0.000707264442843597,0.057681018580201956,-0.009261691889441216,-0.02327739991312611,0.06475692934032473,-0.0019308610223930166,-0.018488577063602026,-0.00571995172886002,-0.00931854340783627,0.007735578530070559,-0.0311876948181341,0.03132382068160982,-0.04786057392614198,-0.03401238011073643,-0.026403463162593357,-0.005823124085963397,-0.0464854567392206,-0.0470681825208214,-0.10641894960018576,-0.0462423572148397,-0.09748521841292296,0.08570422735583234,-0.08556782015812504,-0.024537388583491172,1
17,finance,0.14733383136470585,-0.05819807625824621,-0.015196746439456774,-0.08475774555938408,-0.0878812936011762,-0.11292454983095117,-0.11295469978412158,-0.11197878213058254,-0.2911793239254732,-0.08906471269926806,-0.3776249487024271,0.010742046785836514,0.09212075047441531,0.1814585960841246,0.2679701436761095,0.10472521175451302,0.10920217131406162,0.017745808065772698,0.10869822002846763,0.01412824836945484,0.08565963125544672,0.04605379454171094,-0.01165470997417521,0.08857962437207478,0.0046963966969863265,0.09515108432271076,0.028321819725875677,-0.02015004864149525,0.03040899314105732,-0.057911782388087446,-0.0131037921422215,0.011009820323904813,0.004204215401776158,-0.002750610110858384,-0.039354248851888415,0.034630409926392505,-0.04292127955879214,-0.023494260367337014,0.03645204990144107,0.002530405170402493,-0.012336830373403888,0.06448472442847722,0.07243872515127579,0.013445040383538092,0.08529914954142424,0.0001179103587559949,-0.02275015579269583,-0.047906207703025436,-0.040735385872602406,-0.004889196013952031,1
18,finance,0.4166317159432181,-0.1475389391514711,0.03343281178051422,0.5063945340689606,0.025284871453420472,0.362393854071299,0.09831971807094173,0.04108566588477545,-0.09409137792839403,0.0021461048507594154,0.05397206854442476,-0.06960764797809456,-0.06681064702036228,0.017300708912842286,0.011516220812331985,-0.0008774415692275236,0.03965452110985864,0.008585294412424579,0.03143381627824462,0.0416403242672662,-0.003681299916297008,0.002573431581378629,-0.009103256522571438,0.03696382711200766,-0.028367504603981235,0.013999076278951725,-0.010182417646589765,-0.004481457794330881,0.05219114635565446,-0.05479713539624432,-0.003370389860147807,0.006447153947157775,0.0021008049751728114,0.05255364835822993,-0.004443964697709357,0.022560939775264476,-0.00198873030397766,0.008054973033990234,0.012435049582751077,-0.004322313168704816,-0.08158295572297863,-0.016370878637303625,0.01747919068146702,0.04321461985630787,-0.05227417666823596,-0.023749344342761963,0.010885545988803121,-0.026026423871163596,0.0002965221562348028,-0.0014347618988967638,1
19,finance,0.2989994984984473,-0.06506821288660718,0.040263304695307346,0.37620229763306834,0.03854348332883076,0.3298486685222655,0.12948010189238446,0.02339393841184454,-0.08873179619678166,0.027515443752403293,-0.04595689056166208,-0.02596544489792025,-0.014783234636049873,0.041158009404940916,0.016730596745212045,-0.06738299331242724,0.004910315617238284,-0.005440632896852622,0.0321911392161836,-0.0038064184651907507,-0.021971519144012033,0.022104550373609023,-0.012503582702608823,-0.07358428050728427,0.01162063262710132,-0.06361393818213282,-0.01600542204992759,-0.006256455438955031,-0.08013190428650904,0.09946648315142076,0.03791115585617224,-0.05940406310856368,-0.015496030960854302,-0.07678581395138599,-0.0026179064958082865,0.025998537849514218,-0.10560511141165578,0.12447942661049215,0.029176329074496164,0.043504721333010844,0.23297303670773245,0.006362983637796637,0.037443556930363955,-0.06533479062415341,0.21291128436959372,0.03766998986929307,0.06368105229301034,-0.0784565519162066,0.057156303813387765,0.013561878155942729,1
20,finance,0.3787472789552814,-0.11868076073454817,0.025160836245396584,0.4948623493950792,0.02993857835928075,0.3414860707395246,0.10296050646380825,0.04363816435949548,-0.13882023958632111,0.0010091660161598629,0.060320440877347656,-0.05954256822007232,0.00038124161207610735,0.04675733264213168,0.015798543988398996,0.034107330053408574,0.003193286941404815,0.04300724766371642,0.021206014179583912,0.029103055983994097,-0.029584940812297674,-0.002726845278169652,0.005824658281478236,0.05538950050985266,-0.032848359121495724,0.09518938728254844,0.017194285403409004,-0.034937999271443705,0.05988525745837118,-0.04916353878295819,-0.04108329354567441,0.04408435232585624,0.040394804192391325,0.06178297877471763,-0.0020272260756980733,0.01207791656547383,0.025973433499985193,-0.02344166031758989,0.03656203191934044,-0.02723742005609403,-0.15188884629980257,-0.000987194003924058,0.0022038668002397122,0.07807617523845306,-0.046166658488548146,-0.01251609030069897,0.06018487896668559,-0.028759229613202954,0.03751023732111495,-0.002499162675134928,1
